start_time,bat_landing_to_food,habit,rat_period_start,rat_period_end,seconds_after_rat_arrival,risk,reward,month,sunset_time,hours_after_sunset,season
6/05/2018 2:00,27,bat_fight_and_rat,6/05/2018 1:56,6/05/2018 2:10,210,1,0,5,5/05/2018 19:24,6.607222222,1
6/05/2018 2:01,0.092315438,rat,6/05/2018 1:56,6/05/2018 2:10,270,1,0,5,5/05/2018 19:24,6.623888889,1
6/05/2018 2:07,16,rat,6/05/2018 1:56,6/05/2018 2:10,657,1,0,5,5/05/2018 19:24,6.731388889,1
6/05/2018 2:09,5,rat,6/05/2018 1:56,6/05/2018 2:10,783,1,0,5,5/05/2018 19:24,6.766388889,1
6/05/2018 3:16,12,pick_bat,6/05/2018 3:10,6/05/2018 3:16,377,1,1,5,5/05/2018 19:24,7.871944444,1
6/05/2018 3:39,1,fast,6/05/2018 3:30,6/05/2018 3:46,536,0,1,5,5/05/2018 19:24,8.258055556,1
6/05/2018 3:39,1,rat,6/05/2018 3:30,6/05/2018 3:46,557,1,0,5,5/05/2018 19:24,8.263888889,1
6/05/2018 3:40,2,fast,6/05/2018 3:30,6/05/2018 3:46,581,0,1,5,5/05/2018 19:24,8.270555556,1
6/05/2018 3:42,12,rat,6/05/2018 3:30,6/05/2018 3:46,721,1,0,5,5/05/2018 19:24,8.309444444,1
6/05/2018 3:42,1,fast,6/05/2018 3:30,6/05/2018 3:46,733,0,1,5,5/05/2018 19:24,8.312777778,1
6/05/2018 3:42,3,fast,6/05/2018 3:30,6/05/2018 3:46,737,0,1,5,5/05/2018 19:24,8.313888889,1
6/05/2018 3:43,50,rat_pick,6/05/2018 3:30,6/05/2018 3:46,802,1,1,5,5/05/2018 19:24,8.331944444,1
6/05/2018 3:46,1,fast,6/05/2018 3:30,6/05/2018 3:46,935,0,1,5,5/05/2018 19:24,8.368888889,1
6/05/2018 4:32,37,rat_and_rat,6/05/2018 4:29,6/05/2018 4:32,188,1,0,5,5/05/2018 19:24,9.138611111,1
6/05/2018 5:07,1,fast,6/05/2018 4:54,6/05/2018 5:11,737,0,1,5,5/05/2018 19:24,9.717222222,1
6/05/2018 5:07,5,rat,6/05/2018 4:54,6/05/2018 5:11,756,1,0,5,5/05/2018 19:24,9.7225,1
6/05/2018 5:08,8,pick,6/05/2018 4:54,6/05/2018 5:11,808,0,1,5,5/05/2018 19:24,9.736944444,1
6/05/2018 5:28,19,rat,6/05/2018 5:26,6/05/2018 5:28,91,1,0,5,5/05/2018 19:24,10.07083333,1
5/05/2018 22:09,0.060691217,,5/05/2018 21:55,5/05/2018 22:09,862,0,0,5,5/05/2018 19:24,2.761944444,1
6/05/2018 3:42,0.0892831,,6/05/2018 3:30,6/05/2018 3:46,729,0,0,5,5/05/2018 19:24,8.311666667,1
6/05/2018 5:08,11,,6/05/2018 4:54,6/05/2018 5:11,845,0,0,5,5/05/2018 19:24,9.747222222,1
6/05/2018 5:09,18,,6/05/2018 4:54,6/05/2018 5:11,861,0,0,5,5/05/2018 19:24,9.751666667,1
6/05/2018 5:09,6,,6/05/2018 4:54,6/05/2018 5:11,882,0,0,5,5/05/2018 19:24,9.7575,1
4/05/2018 20:25,6,rat,4/05/2018 20:24,4/05/2018 20:25,54,1,0,5,4/05/2018 19:23,1.044166667,1
4/05/2018 20:44,10,pick,4/05/2018 20:39,4/05/2018 21:04,275,0,1,5,4/05/2018 19:23,1.353055556,1
4/05/2018 20:50,17,pick_rat,4/05/2018 20:39,4/05/2018 21:04,645,1,1,5,4/05/2018 19:23,1.455833333,1
4/05/2018 22:26,33,rat_pick,4/05/2018 22:24,4/05/2018 22:26,131,1,1,5,4/05/2018 19:23,3.060555556,1
4/05/2018 22:33,8,pick,4/05/2018 22:32,4/05/2018 22:34,28,0,1,5,4/05/2018 19:23,3.172777778,1
4/05/2018 22:33,1,fast,4/05/2018 22:32,4/05/2018 22:34,43,0,1,5,4/05/2018 19:23,3.176944444,1
4/05/2018 23:36,16,rat,4/05/2018 23:33,4/05/2018 23:36,167,1,0,5,4/05/2018 19:23,4.226111111,1
5/05/2018 0:43,195,pick,5/05/2018 0:41,5/05/2018 0:43,107,0,1,5,4/05/2018 19:23,5.337222222,1
5/05/2018 1:02,14,rat,5/05/2018 0:50,5/05/2018 1:11,695,1,0,5,4/05/2018 19:23,5.658888889,1
5/05/2018 1:03,19,pick,5/05/2018 0:50,5/05/2018 1:11,766,0,1,5,4/05/2018 19:23,5.678611111,1
5/05/2018 2:02,2,fast,5/05/2018 2:02,5/05/2018 2:07,13,0,1,5,4/05/2018 19:23,6.658055556,1
5/05/2018 2:05,46,rat_pick,5/05/2018 2:02,5/05/2018 2:07,172,1,1,5,4/05/2018 19:23,6.702222222,1
5/05/2018 2:06,2,fast,5/05/2018 2:02,5/05/2018 2:07,233,0,1,5,4/05/2018 19:23,6.719166667,1
5/05/2018 2:46,1,fast,5/05/2018 2:45,5/05/2018 2:47,81,0,1,5,4/05/2018 19:23,7.392222222,1
5/05/2018 3:25,1,rat,5/05/2018 3:22,5/05/2018 3:29,179,1,0,5,4/05/2018 19:23,8.043888889,1
5/05/2018 3:26,18,rat,5/05/2018 3:22,5/05/2018 3:29,237,1,0,5,4/05/2018 19:23,8.06,1
5/05/2018 3:49,35,pick,5/05/2018 3:47,5/05/2018 3:49,117,0,1,5,4/05/2018 19:23,8.441944444,1
5/05/2018 4:40,38,rat,5/05/2018 4:31,5/05/2018 4:49,537,1,0,5,4/05/2018 19:23,9.289166667,1
3/05/2018 19:11,1,rat,3/05/2018 18:58,3/05/2018 19:25,790,1,0,5,3/05/2018 19:22,-0.1675,1
3/05/2018 19:12,39,rat_and_pick,3/05/2018 18:58,3/05/2018 19:25,844,1,1,5,3/05/2018 19:22,-0.1525,1
3/05/2018 19:14,4,rat,3/05/2018 18:58,3/05/2018 19:25,930,1,0,5,3/05/2018 19:22,-0.128611111,1
3/05/2018 20:18,2,not_sure_rat,3/05/2018 20:18,3/05/2018 20:18,43,1,0,5,3/05/2018 19:22,0.949166667,1
3/05/2018 20:58,0.042337019,rat,3/05/2018 20:57,3/05/2018 21:07,40,1,0,5,3/05/2018 19:22,1.61,1
3/05/2018 21:53,23,"501.0,358.4,636.2,423.4; 476.0,103.0,634.0,206.0",3/05/2018 21:50,3/05/2018 21:54,199,0,0,5,3/05/2018 19:22,2.527777778,1
3/05/2018 23:49,22,rat_and_bat_and_pick,3/05/2018 23:46,3/05/2018 23:52,200,1,1,5,3/05/2018 19:22,4.460277778,1
3/05/2018 23:50,29,bat,3/05/2018 23:46,3/05/2018 23:52,260,1,0,5,3/05/2018 19:22,4.476944444,1
3/05/2018 23:51,28,pick,3/05/2018 23:46,3/05/2018 23:52,326,0,1,5,3/05/2018 19:22,4.495277778,1
4/05/2018 0:12,5,rat,4/05/2018 0:09,4/05/2018 0:30,153,1,0,5,3/05/2018 19:22,4.833888889,1
4/05/2018 0:22,18,rat,4/05/2018 0:09,4/05/2018 0:30,764,1,0,5,3/05/2018 19:22,5.003611111,1
4/05/2018 0:22,20,rat,4/05/2018 0:09,4/05/2018 0:30,774,1,0,5,3/05/2018 19:22,5.006388889,1
4/05/2018 1:57,0.018395555,rat,4/05/2018 1:57,4/05/2018 2:07,9,1,0,5,3/05/2018 19:22,6.598055556,1
4/05/2018 2:04,4,fast,4/05/2018 1:57,4/05/2018 2:07,385,0,1,5,3/05/2018 19:22,6.7025,1
4/05/2018 2:06,11,bat,4/05/2018 1:57,4/05/2018 2:07,505,1,0,5,3/05/2018 19:22,6.735833333,1
4/05/2018 2:06,4,fast,4/05/2018 1:57,4/05/2018 2:07,519,0,1,5,3/05/2018 19:22,6.739722222,1
4/05/2018 2:06,10,pick,4/05/2018 1:57,4/05/2018 2:07,555,0,1,5,3/05/2018 19:22,6.749722222,1
4/05/2018 2:57,36,bat_fight,4/05/2018 2:55,4/05/2018 3:14,106,1,0,5,3/05/2018 19:22,7.594722222,1
4/05/2018 2:58,10,bat_fight,4/05/2018 2:55,4/05/2018 3:14,142,1,0,5,3/05/2018 19:22,7.604722222,1
4/05/2018 2:58,76,all_pick,4/05/2018 2:55,4/05/2018 3:14,157,1,1,5,3/05/2018 19:22,7.608888889,1
4/05/2018 2:58,1,fast,4/05/2018 2:55,4/05/2018 3:14,164,0,1,5,3/05/2018 19:22,7.610833333,1
4/05/2018 3:00,5,pick,4/05/2018 2:55,4/05/2018 3:14,248,0,1,5,3/05/2018 19:22,7.634166667,1
4/05/2018 3:02,67,all_pick,4/05/2018 2:55,4/05/2018 3:14,395,1,1,5,3/05/2018 19:22,7.675,1
4/05/2018 3:03,45,rat,4/05/2018 2:55,4/05/2018 3:14,484,1,0,5,3/05/2018 19:22,7.699722222,1
4/05/2018 3:05,0.062233499,fast,4/05/2018 2:55,4/05/2018 3:14,547,0,1,5,3/05/2018 19:22,7.717222222,1
4/05/2018 3:05,6,pick_bat,4/05/2018 2:55,4/05/2018 3:14,593,1,1,5,3/05/2018 19:22,7.73,1
4/05/2018 3:06,8,pick,4/05/2018 2:55,4/05/2018 3:14,620,0,1,5,3/05/2018 19:22,7.7375,1
4/05/2018 3:06,5,rat,4/05/2018 2:55,4/05/2018 3:14,636,1,0,5,3/05/2018 19:22,7.741944444,1
4/05/2018 3:09,8,rat,4/05/2018 2:55,4/05/2018 3:14,810,1,0,5,3/05/2018 19:22,7.790277778,1
4/05/2018 3:20,4,rat,4/05/2018 3:20,4/05/2018 3:21,23,1,0,5,3/05/2018 19:22,7.981388889,1
4/05/2018 4:18,2,rat,4/05/2018 4:14,4/05/2018 4:30,224,1,0,5,3/05/2018 19:22,8.933333333,1
4/05/2018 4:18,1,fast,4/05/2018 4:14,4/05/2018 4:30,275,0,1,5,3/05/2018 19:22,8.9475,1
4/05/2018 4:19,22,pick,4/05/2018 4:14,4/05/2018 4:30,310,0,1,5,3/05/2018 19:22,8.957222222,1
3/05/2018 23:51,2,fast,3/05/2018 23:46,3/05/2018 23:52,339,0,1,5,3/05/2018 19:22,4.498888889,1
4/05/2018 5:39,120,pick_rat,4/05/2018 5:37,4/05/2018 6:10,143,1,1,5,3/05/2018 19:22,10.2975,1
